Title,FileName,Speaker,Date,Text,SeriesName,Mp3Url,SermonPageUrl,SeriesIndex,SermonId
Serving One Another by God's Grace,20190908_am.mp3,Greg Pickle,2019-09-08,1 Peter 4:10-11,,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20190908_am.mp3,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180574450,51,180574450
"Prayer, Part 2",20190915_ss.mp3,Dan Snyder,2019-09-15,,Proper Prayer,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20190915_ss.mp3,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180574859,3,180574859
A Psalm of Moses,20190915_am.mp3,Doug Walker,2019-09-15,Psalm 90,,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20190915_am.mp3,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180574891,52,180574891
"Prayer, Part 3: Why Should We Pray?",20190922_ss.mp3,Dan Snider,2019-09-22,Various,Proper Prayer,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20190922_ss.mp3,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180575340,4,180575340
Where Will You Put Your Trust?,20190922_am.mp3,Greg Pickle,2019-09-22,Proverbs 3:5-8,,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20190922_am.mp3,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180575378,53,180575378
"Prayer, Part 4: Using Genres or Types of Literature in the Bible",20190929_ss.mp3,Dan Snider,2019-09-29,,Proper Prayer,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20190929_ss.mp3,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180575811,5,180575811
Don't Mess With God's Church,20190929_am.mp3,Daron Roberts,2019-09-29,Acts 4:32-5:16,Guest Speakers,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20190929_am.mp3,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180575857,9,180575857
A Church Worthy of High Esteem,20191006_am.mp3,Greg Pickle,2019-10-06,2 Thessalonians 1:1-4,Thessalonians,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20191006_am.mp3,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180582788,30,180582788
"The Rise of Secular Society, Part 2",20191006_ss.mp3,Doug Walker,2019-10-06,Genesis 4:8-16,Genesis,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20191006_ss.mp3,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180582883,7,180582883
"The Rise of Secular Society, Part 3",20191013_ss.mp3,Doug Walker,2019-10-13,Genesis 4:16-24,Genesis,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20191013_ss.mp3,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180583179,8,180583179
"Women's Retreat 2019 - In His Image, Session 1: Identity Crisis",20191018_womens_retreat_1.mp3,Becky Hintz,2019-10-19,Various,Ladies Retreat 2019,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20191018_womens_retreat_1.mp3,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180585960,1,180585960
"Women's Retreat 2019 - In His Image, Session 3: Identity Restored",20191018_womens_retreat_3.mp3,Becky Hintz,2019-10-19,Various,Ladies Retreat 2019,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20191018_womens_retreat_3.mp3,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180585962,3,180585962
"Women's Retreat 2019 - In His Image, Session 2: Identity Theft",20191018_womens_retreat_2.mp3,Becky Hintz,2019-10-19,Various,Ladies Retreat 2019,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20191018_womens_retreat_2.mp3,,2,
"The Rise of Secular Society, Part 4",20191020_ss.mp3,Doug Walker,2019-10-20,Genesis 4:25-26,Genesis,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20191020_ss.mp3,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180583568,9,180583568
Praying For What God Wants,20191020_am.mp3,Greg Pickle,2019-10-20,2 Thessalonians 1:11-12,Thessalonians,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20191020_am.mp3,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180583569,31,180583569
1 Peter 1:6-7 - Suffering With a View of Christ's Return,20191027_ss.mp3,Greg Pickle,2019-10-27,1 Peter 1:6-9,,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20191027_ss.mp3,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180584124,54,180584124
"Concern and Comfort About the Coming of Christ, Part 1: Don't Be Alarmed",20191027_am.mp3,Greg Pickle,2019-10-27,2 Thessalonians 2:1-2,Thessalonians,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20191027_am.mp3,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180584125,32,180584125
"Great Is Thy Faithfulness - An Exposition of a Great Hymn of Faith, Part 1",20191103_ss.mp3,Jim Zehr,2019-11-03,Lamentation 3:22-23,Great Is Thy Faithfulness,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20191103_ss.mp3,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180584489,1,180584489
"Concern and Comfort About the Coming of Christ, Part 2: A Correction to Their Deception",20191103_am.mp3,Greg Pickle,2019-11-03,2 Thessalonians 2:3-4,Thessalonians,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20191103_am.mp3,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180584548,33,180584548
"Great Is Thy Faithfulness - An Exposition of a Great Hymn of Faith, Part 2",20191110_ss.mp3,Jim Zehr,2019-11-10,Various,,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20191110_ss.mp3,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180584929,55,180584929
A - The Restraint and Revelation of the Lawless One,20191110_am.mp3,Greg Pickle,2019-11-10,2 Thessalonians 2:5-10,Thessalonians,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20191110_am.mp3,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180584965,34,180584965
"Great Is Thy Faithfulness - An Exposition of a Great Hymn of Faith, Part 3",20191117_ss.mp3,Jim Zehr,2019-11-17,Various,,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20191117_ss.mp3,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180585423,56,180585423
The Fate of Antichrist's Followers,20191117_am.mp3,Greg Pickle,2019-11-17,2 Thessalonians 2:10-12,Thessalonians,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20191117_am.mp3,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180585463,35,180585463
Missionary Update - Jonathan Moorhead,20191124_ss.mp3,Jonathan Moorhead,2019-11-24,,,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20191124_ss.mp3,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180586003,57,180586003
Training Up Faithful Men,20191124_am.mp3,Jonathan Moorhead,2019-11-24,2 Timothy 2:1-7,,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20191124_am.mp3,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180586040,58,180586040
Malachi 2:1-9,20191201_ss.mp3,Philip Boudreaux,2019-12-01,Malachi 2:1-9,Malachi,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20191201_ss.mp3,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180586923,2,180586923
God's Purpose and our Salvation,20191201_am.mp3,Greg Pickle,2019-12-01,2 Thessalonians 2:13-14,Thessalonians,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20191201_am.mp3,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180586924,36,180586924
2020 Finance Meeting and Ministry Preview,20191208_ss.mp3,Crossway Elders,2019-12-08,,,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20191208_ss.mp3,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180587173,59,180587173
Responding to Comforting Instruction,20191208_am.mp3,Greg Pickle,2019-12-08,2 Thessalonians 2:15-17,Thessalonians,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20191208_am.mp3,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180587174,37,180587174
Malachi 2:10-16,20191215_ss.mp3,Philip Boudreaux,2019-12-15,Malachi 2:10-16,Malachi,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20191215_ss.mp3,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180587900,3,180587900
"Putting On Godly Character, Toward the Church",20191215_am.mp3,Brian Beemer,2019-12-15,Colossians 3:15-17,Colossians,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20191215_am.mp3,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180587901,13,180587901
The Glory and Grace of the Incarnate Word,20191222.mp3,Greg Pickle,2019-12-22,John 1:14-18,Christmas,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20191222.mp3,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180588164,7,180588164
Boasting in the LORD,20191229_am.mp3,Greg Pickle,2019-12-29,Jeremiah 9:23-24,,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20191229_am.mp3,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180588401,60,180588401
Continuing in Sound Doctrine,20200105_ss.mp3,Greg Pickle,2020-01-05,1 Timothy 4,,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20200105_ss.mp3,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180589058,61,180589058
The Lord's Work in Gospel Growth,20200105_am.mp3,Greg Pickle,2020-01-05,2 Thessalonians 3:1-5,Thessalonians,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20200105_am.mp3,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180589090,38,180589090
"Discipleship, Class 1",20200112_SS.mp3,Brian Beemer,2020-01-12,Various,Discipleship and Counseling,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20200112_SS.mp3,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180589540,16,180589540
"Avoiding Idleness, Part 1",20200112_am.mp3,Greg Pickle,2020-01-12,2 Thessalonians 3:6-15,Thessalonians,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20200112_am.mp3,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180589567,39,180589567
"Parenting, Class 1",20200112_parenting.mp3,Greg Pickle,2020-01-12,Various,Parenting,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20200112_parenting.mp3,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180590308,1,180590308
"Parenting, Class 2",20200119_parenting.mp3,Greg Pickle,2020-01-19,Various,Parenting,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20200119_parenting.mp3,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180590309,2,180590309
"Discipleship, Class 2: Why Disciple",20200119_ss.mp3,Jeff Murphy,2020-01-19,,,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20200119_ss.mp3,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180590326,62,180590326
"Avoiding Idleness, Part 2",20200119_am.mp3,Greg Pickle,2020-01-19,2 Thessalonians 3:6-15,Thessalonians,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20200119_am.mp3,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180590327,40,180590327
"Avoiding Idleness, Part 3",20200126_am.mp3,Greg Pickle,2020-01-26,2 Thessalonians 3:13-16,Thessalonians,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20200126_am.mp3,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180590501,41,180590501
"Discipleship, Class 3: Overcoming Excuses and Barriers",20200126_ss.mp3,Brian Beemer,2020-01-26,Various,Discipleship and Counseling,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20200126_ss.mp3,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180590503,17,180590503
"Parenting, Class 3",20200126_parenting.mp3,Greg Pickle,2020-01-26,Various,Parenting,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20200126_parenting.mp3,,,
Discipleship Week 4: The Importance of Holiness,20200202_ss.mp3,Jeff Murphy,2020-02-02,Various,Discipleship and Counseling,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20200202_ss.mp3,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180590776,19,180590776
A Final Greeting,20200202_am.mp3,Greg Pickle,2020-02-02,2 Thessalonians 3:16-18,Thessalonians,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20200202_am.mp3,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180590800,42,180590800
"Parenting, Class 4",20200202_parenting.mp3,Greg Pickle,2020-02-02,Various,Parenting,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20200202_parenting.mp3,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180591868,3,180591868
"God's Plans for the Future, Part 1: The Rapture of the Church",2020-02-09_am.mp3,Greg Pickle,2020-02-09,Various,God's Plans for the Future,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/2020-02-09_am.mp3,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180591155,1,180591155
Discipleship Class 5: Discipling in the Local Church,2020-02-09_SS.mp3,Brian Beemer,2020-02-09,Various,Discipleship and Counseling,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/2020-02-09_SS.mp3,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180591156,20,180591156
"Parenting, Class 5",20200209_parenting.mp3,Greg Pickle,2020-02-09,Various,Parenting,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20200209_parenting.mp3,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180591869,4,180591869
Discipleship Class 6: Spiritual Disciplines,20200216_ss.mp3,Jeff Murphy,2020-02-16,,,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20200216_ss.mp3,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180591529,64,180591529
"God's Plans for the Future, Part 2: The Tribulation",20200216_am.mp3,Greg Pickle,2020-02-16,,,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20200216_am.mp3,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180591560,63,180591560
"Dicsipleship, Class 7: Encouraging Biblical Prayer",20200223_ss.mp3,Brian Beemer,2020-02-23,Various,Discipleship and Counseling,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20200223_ss.mp3,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180591889,21,180591889
"God's Plans for the Future, Part 3: The Tribulation, Part 2",20200223_am.mp3,Greg Pickle,2020-02-23,Various,God's Plans for the Future,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20200223_am.mp3,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180591912,2,180591912
Discipling Class 8: Christian Books in Discipling,20200301_ss.mp3,Jeff Murphy,2020-03-01,various,Discipleship and Counseling,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20200301_ss.mp3,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180592394,22,180592394
God's Plans for the Future: The Abrahamic Covenant,20200301_am.mp3,Greg Pickle,2020-03-01,Various,God's Plans for the Future,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20200301_am.mp3,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180592433,3,180592433
Discipling Class 9: Encouraging a Desire for Evangelism and Missions,20200308_ss.mp3,Brian Beemer,2020-03-08,,,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20200308_ss.mp3,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180592840,65,180592840
"God's Plans for the Future, Part 5: The Davidic Covenant",20200308_am.mp3,Greg Pickle,2020-03-08,,God's Plans for the Future,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20200308_am.mp3,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180592864,4,180592864
"God's Plans for the Future, Part 6: The New Covenant",20200315_am.mp3,Greg Pickle,2020-03-15,Jeremiah 31,God's Plans for the Future,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20200315_am.mp3,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180593293,5,180593293
Experiencing God's Peace in Uncertain Times,20200322_am.mp3,Greg Pickle,2020-03-22,Philippians 4:4-9,,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20200322_am.mp3,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180594400,66,180594400
"God's Plans for the Future, Part 7 - The Kingdom of God",20200329_am.mp3,Greg Pickle,2020-03-29,Various,God's Plans for the Future,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20200329_am.mp3,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180595302,6,180595302
"God's Plans for the Future, Part 8 - The Second Coming of Christ",20200405_am.mp3,Greg Pickle,2020-04-05,Matthew 24,God's Plans for the Future,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20200405_am.mp3,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180596024,7,180596024
The Revelation of the Risen Christ,20200412_am.mp3,Greg Pickle,2020-04-12,Luke 24:13-35,,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20200412_am.mp3,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180596796,67,180596796
"God's Plans for the Future, Part 9 - The Millennial Kingdom",20200419_am.mp3,Greg Pickle,2020-04-19,Revelation 20:1-6,God's Plans for the Future,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20200419_am.mp3,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180597545,8,180597545
"God's Plans for the Future, Part 10 - The Final Judgment",20200426_am.mp3,Greg Pickle,2020-04-26,Matthew 25,God's Plans for the Future,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20200426_am.mp3,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180598143,9,180598143
"God's Plans for the Future, Part 11 - The Eternal State",20200503_am.mp3,Greg Pickle,2020-05-03,Revelation 21-22,God's Plans for the Future,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20200503_am.mp3,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180598903,10,180598903
