SermonId,Title,Speaker,Date,Text,Mp3Url,SeriesName,SermonPageUrl,SeriesIndex
180437618,Romans 11:26-32 - The Character of God and the Salvation of All Israel,Greg Pickle,2017-01-29,Romans 11:26-32,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20170129_am.mp3,Romans,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180437618,74
180441321,John 6 Continued,Brian Beemer,2017-01-29,John 6,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20170129_pm.mp3,The Gospel of John,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180441321,26
180437871,"New Testament Survey: Ephesians, Part 1",Greg Pickle,2017-01-29,Ephesians 1-2,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20170129_ss.mp3,New Testament Survey,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180437871,11
180429165,"New Testament Survey: Galatians, Part 2",Greg Pickle,2017-01-22,Galatians 3-6,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20170122_ss.mp3,New Testament Survey,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180429165,10
180447017,John 6:51-58,Brian Beemer,2017-01-22,John 6:51-58,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20170122_pm.mp3,The Gospel of John,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180447017,25
180429089,Romans 11:26 - How Will All Israel Be Saved?,Greg Pickle,2017-01-22,Romans 11:26,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/01222017 Worship Service.mp3,Romans,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180429089,73
180428477,"New Testament Survey: Galatians, Part 1",Greg Pickle,2017-01-15,Galatians 1-3,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20170115_ss.mp3,New Testament Survey,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180428477,9
180428476,Romans 11:25: Grasping God's Plan for Israel,Greg Pickle,2017-01-15,Romans 11:25,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20170115_am.mp3,Romans,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180428476,72
180426770,Romans 11:17-24 - Don't Be Arrogant About Your Place in God's People,Greg Pickle,2017-01-08,Romans 11:17-24,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20170108_am.mp3,Romans,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180426770,71
180426774,New Testament Survey - 1 & 2 Corinthians,Greg Pickle,2017-01-08,1 & 2 Corinthians,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20170108_ss.mp3,New Testament Survey,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180426774,8
180447018,John 6:41-50,Brian Beemer,2017-01-08,John 6:41-50,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20170108_pm.mp3,The Gospel of John,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180447018,24
180426138,2 Peter 1:3-11: Growing in Grace,Greg Pickle,2017-01-01,2 Peter 1:3-11,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20170101_am.mp3,,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180426138,21
180425388,Luke 2:8-20: The Savior and the Shepherds,Greg Pickle,2016-12-25,Luke 2:8-20,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20161225_am.mp3,,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180425388,20
180424866,"1 Corinthians, Continued",Greg Pickle,2016-12-18,1 Corinthians,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20161218_ss.mp3,New Testament Survey,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180424866,7
180424821,Romans 11:11-16 - Israel's Unbelief: A Problem with a Purpose,Greg Pickle,2016-12-18,Romans 11:11-16,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20161218_am.mp3,Romans,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180424821,70
180424867,John 6:41-45,Brian Beemer,2016-12-18,John 6:41-45,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20161218_pm.mp3,The Gospel of John,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180424867,23
180424137,"Romans 11:5-10: God Has Not Rejected Israel, Part 2: God's Faithfulness is Demonstrated by a Remnant",Greg Pickle,2016-12-11,Romans 11:5-10,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20161211_am.mp3,Romans,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180424137,69
180424140,"1 Corinthians, Continued",Greg Pickle,2016-12-11,1 Corinthians,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20161211_ss.mp3,New Testament Survey,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180424140,6
180422995,John 6,Brian Beemer,2016-12-04,John 6,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20161204_pm.mp3,The Gospel of John,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180422995,22
180422873,2016 Crossway Business Meeting,Crossway Finance Team,2016-12-04,,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20161204_ss.mp3,,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180422873,19
180422876,"Romans 11:1-4 - God has not Rejected Israel, Part 1: God Remains Faithful to His People",Greg Pickle,2016-12-04,Romans 11:1-4,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20161204_am.mp3,Romans,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180422876,68
180421702,"Missions and the Church, Part 5: The Maintenance of Missions",Greg Pickle,2016-11-20,3 John,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20161120_am.mp3,Missions and the Church,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180421702,3
180419277,"Missions and the Church, Part 4 - The Missionaries of Missions",Greg Pickle,2016-11-13,Ephesians 4:11-16,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/11132016 Worship Service.mp3,,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180419277,18
180417613,"Missions and the Church, Part 2: The Mission of Missions",Greg Pickle,2016-10-30,Matthew 28:18-20,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20161030_am.mp3,Missions and the Church,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180417613,2
180417614,"New Testament Survey: Acts, Part 5",Greg Pickle,2016-10-30,Acts,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20161030_ss.mp3,New Testament Survey,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180417614,5
180416493,"New Testament Survey: Acts, Part 4",Greg Pickle,2016-10-23,Acts,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20161023_ss_final.mp3,New Testament Survey,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180416493,4
180416554,Jesus Walks on Water,Brian Beemer,2016-10-23,John 6:16-21,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20161023_pm.mp3,The Gospel of John,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180416554,21
180416486,"Missions and the Church, Part 1: The Meaning of Missions",Greg Pickle,2016-10-23,Various,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20161023_am.mp3,Missions and the Church,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180416486,1
180412430,Romans 10:5-13 - Two Kinds of Righteousness,Greg Pickle,2016-10-02,Romans 10:5-13,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/10022016 Worship Service.mp3,Romans,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180412430,67
180411675,Romans 10:1-4 - Missing the Point of the Law,Greg Pickle,2016-09-25,Romans 10:1-4,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/09252016 Worship Service.mp3,Romans,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180411675,66
180410187,"Romans 9:30-33 - Righteousness Comes By Faith In Christ, Not By Works",Greg Pickle,2016-09-18,Romans 9:30-33,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/09182016 Worship Service.mp3,Romans,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180410187,65
180409457,Romans 9:24-29 - The Surprising Scope of God's Call to Salvation,Greg Pickle,2016-09-11,Romans 9:24-29,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/09112016 Worship Service.mp3,Romans,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180409457,64
180408475,Romans 9:19-23: No Unfairness With God,Greg Pickle,2016-09-04,Romans 9:19-23,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20160904_am.mp3,Romans,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180408475,62
180408475,Romans 9:19-23: No Unfairness With God,Greg Pickle,2016-09-04,Romans 9:19-23,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20160904_am.mp3,Romans,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180408475,63
180408137,"New Testament Survey: Matthew, Part 3",Greg Pickle,2016-08-31,Matthew,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20160828_ss.mp3,Romans,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180408137,61
180408138,Psalm 90,Doug Walker,2016-08-31,Psalm 90,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20160828_pm.mp3,Guest Speakers,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180408138,5
180407505,Romans 9:14-18 - No Injustice With God,Greg Pickle,2016-08-28,Romans 9:14-18,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20160828_am.mp3,Romans,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180407505,60
180406308,"New Testament Survey: Matthew, Part 2",Greg Pickle,2016-08-21,Matthew 8-13,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20160821_ss.mp3,New Testament Survey,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180406308,3
180406310,The Gospel of John: Jesus's Authority to Judge,Brian Beemer,2016-08-21,John 5:25-30,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20160821_pm.mp3,The Gospel of John,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180406310,20
180406307,Romans 9:11: God's Children Come By God's Call,Greg Pickle,2016-08-21,Romans 9:11,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20160821_am.mp3,Romans,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180406307,59
180405327,Romans 9:10-13: God's Children Come by God's Choice,Greg Pickle,2016-08-14,Romans 9:10-13,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20160814_am.mp3,Romans,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180405327,58
180405328,New Testament Survey: Matthew,Greg Pickle,2016-08-14,Matthew,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20160814_ss.mp3,New Testament Survey,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180405328,2
180404507,"Romans 9:6-13 - Israel's Unbelief Doesn't Invalidate God's Word, Part 1",Greg Pickle,2016-08-07,Romans 9:6-13,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20160807_am.mp3,Romans,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180404507,57
180404508,New Testament Introduction,Greg Pickle,2016-08-07,Various,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20160807_ss.mp3,New Testament Survey,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180404508,1
180404251,Romans 9:1-5 - Paul's Grief over Unbelieving Israel,Greg Pickle,2016-07-31,Romans 9:1-5,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/07312016 Worship Service.mp3,Romans,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180404251,56
180398759,"Romans 8:34-39 - The Preservation of the Saints, Part 2",Greg Pickle,2016-07-10,Romans 8:34-39,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/07102016 Worship Service.mp3,Romans,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180398759,55
180397793,Romans 8:31-39 - The Preservation of the Saints,Greg Pickle,2016-07-03,Romans 8:31-39,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20160703_am.mp3,Romans,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180397793,54
180396535,Romand 8:28-30: God's Eternal Purpose for our Future Glory,Greg Pickle,2016-06-26,Romans 8:28-30,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20160626_am.mp3,Romans,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180396535,53
180395250,Romans 8:19-25 - The Eager Expectation of our Future Glory,Greg Pickle,2016-06-12,Romans 8:19-25,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/06122016 Worship Service.mp3,Romans,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180395250,52
180392603,Romans 8:17-18 - The Greatness of our Future Glory,Greg Pickle,2016-05-29,Romans 8:17-18,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/05292016 Worship Service.mp3,Romans,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180392603,51
180389897,Romans 8:14-17: The Spirit of God Demonstrates Our Sonship,Greg Pickle,2016-05-22,Romans 8:14-17,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20160522_am.mp3,Romans,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180389897,50
180398756,Romans 8:14 - Led by the Spirit of God,Greg Pickle,2016-05-15,Romans 8:14,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/05152016 Worship Service.mp3,Romans,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180398756,49
180349700,"Galatians 6:1-5 - The Activities of Life in the Spirit, Part 4 - Being Humble Toward One Another",Greg Pickle,2016-05-08,Galatians 6:1-5,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/05082016 Worship Service.mp3,,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180349700,17
180348930,"Jonah, Part 2 and Micah",Greg Pickle,2016-05-01,Jonah and Micah,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/05012016 Sunday School.mp3,Old Testament Survey,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180348930,17
180348928,"Galatians 5:24-26 - The Activities of Life in the Spirit, Part 3",Greg Pickle,2016-05-01,Galatians 5:24-26,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/05012016 Worship Service.mp3,,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180348928,16
180347932,"Galatians 5:16-18: The Activities of Life in the Spirit, Part 2",Greg Pickle,2016-04-24,Galatians 5:16-18,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/04242015 Worship Service.mp3,Galatians,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180347932,6
180347935,"Old Testament Survey: Obadiah and Jonah, Part 1",Greg Pickle,2016-04-24,Obadiah and Jonah 1,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/04242016 Sunday School.mp3,Old Testament Survey,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180347935,16
180346104,"Galatians 5:13-15: The Activities of Life in the Spirit, Part 1",Greg Pickle,2016-04-17,Galatians 5:13-15,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20160417_am.mp3,Romans,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180346104,48
180345874,The Heidelberg Catechism,Danan Leab,2016-04-16,,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20160410_pm.mp3,Guest Speakers,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180345874,4
180323180,Romans 8:13: Putting Sin to Death,Greg Pickle,2016-04-10,Romans 8:13,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20160410_am.mp3,Romans,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180323180,47
180323187,"Old Testament Survey: Joel, Part 2",Greg Pickle,2016-04-10,Joel 2-3,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20160410_ss.mp3,Old Testament Survey,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180323187,15
180319927,"Old Testament Survey: Joel, Part 1",Greg Pickle,2016-04-03,Joel 1-2,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20160403_ss.mp3,Old Testament Survey,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180319927,13
180322189,John 4:31-38: The Woman At the Well: Jesus's Intentional Resolve,Brian Beemer,2016-04-03,John 4:31-38,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20160403_pm.mp3,The Gospel of John,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180322189,19
180319927,"Old Testament Survey: Joel, Part 1",Greg Pickle,2016-04-03,Joel 1-2,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20160403_ss.mp3,Old Testament Survey,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180319927,14
180307999,"Romans 8:11: The Blessings of Life in the Spirit, Part 4: Resurrection Power",Greg Pickle,2016-03-27,Romans 8:11,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20160327_am.mp3,Romans,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180307999,46
180308002,Old Testament Survey: Hosea,Greg Pickle,2016-03-27,Hosea,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20160327_ss.mp3,Old Testament Survey,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180308002,12
180307038,John 4: The Woman at the Well,Brian Beemer,2016-03-20,John 4,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20160320_pm.mp3,The Gospel of John,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180307038,18
180306971,"Romans 8:9-11- The Blessings of Life in the Spirit, Part 3: The Spirit Dwells in You",Greg Pickle,2016-03-20,Romans 8:9-11,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20160320_am.mp3,Romans,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180306971,45
180306975,Old Testament Survey: Ezekiel and Hosea,Greg Pickle,2016-03-20,,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20160320_ss.mp3,Old Testament Survey,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180306975,11
180307039,Old Testament Survey: Ezekiel,Greg Pickle,2016-03-13,Ezekiel,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20160313_ss.mp3,Old Testament Survey,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180307039,10
180307040,The Woman at the Well: An Intentional Revelation,Brian Beemer,2016-03-13,John 4:1-42,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20160313_pm.mp3,The Gospel of John,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180307040,17
180305837,"Romans 8:5-8: The Blessings of Life in the Spirit, Part 2 - No Longer Being Fleshly-Minded",Greg Pickle,2016-03-13,Romans 8:5-8,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20160313_am.mp3,Romans,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180305837,44
180304230,"Romans 8:1-4: The Blessings of Life in the Spirit, Part 1 - No Condemnation in Christ Jesus",Greg Pickle,2016-03-06,Romans 8:1-4,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20160306_am.mp3,Romans,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180304230,43
180303567,"Romans 7:21-25: Why We Need the Holy Spirit, Part 3: The Problem of Indwelling Sin",Greg Pickle,2016-02-28,Romans 7:21-25,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20160228_am.mp3,Romans,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180303567,42
180300272,"Romans 7:14-25: Why We Need the Holy Spirit, Part 2: Our Inability to Keep the Law",Greg Pickle,2016-02-21,Romans 7:14-25,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20160221_am.mp3,Romans,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180300272,41
180299022,"Romans 7:14-20: Why We Need the Holy Spirit, Part 1: The Problem of the Flesh",Greg Pickle,2016-02-14,Romans 7:14-20,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20160214_am.mp3,Romans,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180299022,40
180295195,Romans 7:5-6: The Newness of the Spirit,Greg Pickle,2016-01-31,Romans 7:5-6,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20160131_am.mp3,Romans,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180295195,39
180285940,Ephesians 4:11-13 - Church as Christ Designed It,Greg Pickle,2016-01-03,Ephesians 4:11-13,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/01032016 Worship Service.mp3,,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180285940,15
180285372,Why Did the Son of God Become a Man?,Greg Pickle,2015-12-27,Hebrews 2:5-18,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20151227_am.mp3,Christmas,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180285372,3
180285371,Four Realities of the Light of Christ Dawning on the World,Brian Beemer,2015-12-20,John 1:9-13,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20151220_am.mp3,Christmas,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180285371,2
180281594,Do Homage to the Son,Greg Pickle,2015-12-13,Psalm 2,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/12132015 Worship Service.mp3,,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180281594,14
180278937,Overcoming Temptation,Greg Pickle,2015-12-06,1 Corinthians 10:1-13,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/061220115 Worship Service.mp3,,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180278937,13
180278240,"Romans 6:15-23: Slaves to Righteousness, Part 2 - A Better Master",Greg Pickle,2015-11-29,Romans 6:15-23,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/11292015 Worship Service.mp3,Romans,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180278240,38
180278242,"1 Samuel, Part 1",Greg Pickle,2015-11-29,1 Samuel 1-7,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/11292015 Sunday School.mp3,Old Testament Survey,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180278242,9
180274707,"Romans 6:15-23: Slaves to Righteousness, Part 1",Greg Pickle,2015-11-22,Romans 6:15-23,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20151122.mp3,Romans,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180274707,37
180272995,Romans 6:11-14: Responding to Your Identity In Christ,Greg Pickle,2015-11-16,Romans 6:11-14,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20151115.mp3,Romans,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180272995,36
180271729,"Romans 6:3-10: Dead to Sin, Alive to God, Part 3",Greg Pickle,2015-11-08,Romans 6:3-10,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/11082015 Worship Service.mp3,Romans,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180271729,35
180270314,"Romans 6:1-14: Dead to Sin, Alive to God, Part 2",Greg Pickle,2015-11-01,Romans 6:1-14,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20151101_am.mp3,Romans,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180270314,34
180269543,"Romans 6:1-4: Dead to Sin, Alive to God",Greg Pickle,2015-10-25,Romans 6:1-4,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20151025_am.mp3,Romans,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180269543,33
180268862,Romans 5:15-21 - The Reign of Christ's Abundant Grace,Greg Pickle,2015-10-18,Romans 5:15-21,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/10182015 Worship Service.mp3,Romans,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180268862,32
180268254,The Blessing of Enlightenment in Christ,Doug Walker,2015-10-11,Ephesians 1:7-10,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20151011_pm.mp3,Guest Speakers,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180268254,3
180268253,Leviticus and Numbers,Brian Beemer,2015-10-11,,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20151011_ss.mp3,Old Testament Survey,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180268253,8
180268252,Five Results of Being Filled With the Knowledge of His Will,Brian Beemer,2015-10-11,Colossians 11-12,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20151011_am.mp3,Colossians,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180268252,3
180267757,Romans 5:12-14: The Entrance of Death Through Adam,Greg Pickle,2015-10-04,Romans 5:12-14,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/10042015 Worship Service.mp3,Romans,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180267757,31
180266608,Exodus and Leviticus,Greg Pickle,2015-09-27,,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20150927_ss.mp3,Old Testament Survey,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180266608,7
180266609,Romans 5:6-11: The Certainty of our Ultimate Salvation,Greg Pickle,2015-09-27,Romans 5:6-11,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20150927_am.mp3,Romans,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180266609,30
180265758,Romans 5:3-5: The Results of Justification Part 2 - Rejoicing in our Afflictions,Greg Pickle,2015-09-20,Romans 5:3-5,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20150920_am.mp3,Romans,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180265758,29
180265757,Exodus - The Giving of the Law,Greg Pickle,2015-09-20,Exodus,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20150920_ss.mp3,Old Testament Survey,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180265757,6
180265826,John 3:1-15: The Nature of Divine Regeneration,Brian Beemer,2015-09-20,John 3:1-15,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20150920_pm.mp3,The Gospel of John,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180265826,16
180264962,Romans 5:1-2 - The Results of Justification,Greg Pickle,2015-09-13,Romans 5:1-2,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20150913_am.mp3,Romans,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180264962,28
180265055,John 3:1-15: Nicodemus Visits Jesus,Brian Beemer,2015-09-13,John 3:1-15,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20150913_pm.mp3,The Gospel of John,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180265055,15
180264248,The Giving and the Development of the Abrahamic Covenant,Greg Pickle,2015-09-06,Genesis 12 - 50,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20150906_ss.mp3,Old Testament Survey,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180264248,5
180264049,"Genesis 10 - 50: Babel, Abraham, Isaac, Jacob, and Joseph",Greg Pickle,2015-08-30,Genesis 10 - 50,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20150830_ss.mp3,Old Testament Survey,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180264049,4
180263350,Romans 4:17-21 - Abraham Believed God,Greg Pickle,2015-08-30,Romans 4:17-21,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20150830_am.mp3,Romans,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180263350,27
180264047,"Genesis 1-9: Creation, Fall, Flood",Greg Pickle,2015-08-23,Genesis 1-9,http://www.crosswayknoxville.org/home/180013269/180013269/Audio/20150823_ss.mp3,Old Testament Survey,/site/file.asp?sec_id=180013269&table=file_downloads&file_id=180264047,3
